date,Close,High,Low,Open,Volume
Ticker,SCHW,SCHW,SCHW,SCHW,SCHW
Date,,,,,
2022-05-31,66.24755859375,67.07920162236475,65.89789705681959,66.26646350446082,11549000
2022-06-01,65.7466812133789,67.05083875102167,65.09459883950238,66.71062248726959,5065800
2022-06-02,67.73127746582031,67.78798498836612,65.45372599165181,66.15305628208854,5380700
2022-06-03,66.21920013427734,67.40050455169353,66.09634707050564,66.61611668810279,3561900
2022-06-06,64.31965637207031,67.50445546711113,64.14954825877209,67.18313693749916,8687300
2022-06-07,63.78098678588867,63.93219721382929,62.85484815013757,63.450222987406136,14689200
2022-06-08,62.117713928222656,63.13835545319815,61.76804522913511,62.845394268355264,10059100
2022-06-09,60.71904754638672,62.3350711372719,60.68124493951039,62.04210994661793,7698400
2022-06-10,58.80061340332031,59.73620453986075,58.28083654406984,59.73620453986075,8355100
2022-06-13,56.92942428588867,58.2335817720143,56.088332509257654,56.901070528325945,12359000
2022-06-14,57.75161361694336,58.62105197810458,56.806570039130655,57.590954334086526,11800900
2022-06-15,58.129638671875,59.46215019673341,57.883928886499696,58.47930745017645,11274400
2022-06-16,57.515357971191406,57.64766350735022,56.513610389473214,56.967230915612916,9045900
2022-06-17,56.69316864013672,58.23358715297958,56.6270122697473,58.10128162231139,16943900
2022-06-21,58.951820373535156,60.114223560964874,58.658855561722376,58.866766305915654,10367600
2022-06-22,59.008514404296875,59.40543454597998,57.85556379428985,58.01621945767135,6636600
2022-06-23,58.62104415893555,59.36762935103754,57.44919229758616,59.150269789739745,6216700
2022-06-24,60.88916015625,61.125421059043134,59.263683991415576,59.377091820396075,16120000
2022-06-27,60.62455368041992,61.80585828366228,60.01972269531318,61.80585828366228,6530900
2022-06-28,60.64344024658203,62.00430520687766,60.454434428811986,61.56013360399729,7243500
2022-06-29,60.12367630004883,60.90806065878773,59.670055778418714,60.62455188845629,5628900
2022-06-30,59.70785140991211,60.02916635913667,57.63820734597026,59.08412281495326,7550100
2022-07-01,60.40717315673828,60.454428211375735,59.00850933976717,59.717291898674766,4653800
2022-07-05,59.90631103515625,59.91576348964131,58.016223904316526,59.22587851443632,4476900
2022-07-06,59.95355987548828,60.56783600316544,59.28257983854118,59.528293173656,6266000
2022-07-07,60.7095947265625,60.926957912264946,60.152022501241845,60.407181083482996,4713500
2022-07-08,60.82300567626953,61.01201150912862,59.707853958136035,60.59619723481655,4558600
2022-07-11,59.48103332519531,60.13311561161492,59.26367376474033,60.076411706909624,4999200
2022-07-12,58.82896041870117,60.35048109629887,58.63995098951764,59.00851739364527,6283000
2022-07-13,58.16743087768555,58.592701204211004,57.38304659103203,58.006775201584325,4370300
2022-07-14,57.24128341674805,57.80830806393021,56.31514123698795,56.97667239540367,5681100
2022-07-15,58.762813568115234,59.093577398654986,57.59095787338586,57.978425619899014,7219800
2022-07-18,57.87446212768555,60.189815682678095,57.48699445964085,60.189815682678095,9338600
2022-07-19,59.726749420166016,59.887405083392494,58.29028287960508,58.54544505507197,6802700
2022-07-20,59.37709045410156,60.0575193870512,58.97072142224369,59.7078542683788,6765800
2022-07-21,59.66059494018555,59.67949624208746,58.554892211779155,59.53773828035045,6901300
2022-07-22,59.528289794921875,60.37882675536621,59.17862111518628,59.88740371808394,6794100
2022-07-25,60.16147994995117,60.4166421737206,59.54720012179639,60.01027310679768,6720300
2022-07-26,57.808311462402344,59.94411187612922,57.58150303221763,59.934659421922774,5592300
2022-07-27,59.07467269897461,59.395987660917456,57.78941645625837,57.978422288532265,5267500
2022-07-28,63.979434967041016,64.00779232538675,59.36762579438934,60.58673263933504,16393500
2022-07-29,65.25526428222656,66.40821143218962,63.90385162887788,63.97944963814179,9927900
2022-08-01,64.94338989257812,65.31195627747184,63.601429865010786,64.2062571227907,5941400
2022-08-02,63.83769989013672,64.26296663825738,61.985408036254256,62.098815867138086,13210100
2022-08-03,65.18910217285156,65.77502451373446,64.6976755274748,64.81108334027932,6793600
2022-08-04,65.20799255371094,65.60490903882916,64.73547086853911,65.31194790125743,5798900
2022-08-05,65.50096130371094,66.44600478388618,64.42361231311993,64.54647258001283,4870900
2022-08-08,64.68821716308594,65.78447095636581,64.32910327051609,65.55766256159058,4403900
2022-08-09,65.24580383300781,65.33085428680032,64.63152411854864,65.02844065646637,3940000
2022-08-10,66.09634399414062,66.43656022733039,65.15130050419346,66.15304429630237,6992600
2022-08-11,68.79822540283203,68.98782765145965,67.09177623373479,67.16762002633071,16375600
2022-08-12,71.10191345214844,71.29151566154324,68.15355352903717,69.20586242675782,15009800
2022-08-15,71.91722106933594,72.57136103397791,70.0875314108274,70.32453780580072,12471500
2022-08-16,73.1686019897461,73.38665101816325,71.35786997109817,71.44319601973443,11219100
2022-08-17,71.53802490234375,72.72305713416007,71.09245162592278,71.90775438004142,9084300
