date,open,high,low,close,volume,Log_Return,rolling_mean_5,rolling_vol_5,rolling_mean_10,rolling_vol_10,ma_5,ma_10,target
2021-01-20,44.718902429203446,45.36357086875123,44.50089793757192,45.316856384277344,23775600,0.0146765931267344,-0.005367067656100261,0.01038183878289737,-0.002166183725235865,0.008270778475318775,45.55790786743164,45.60649185180664,-0.0045464370383193
2021-01-21,45.27012726549437,45.38535771558119,44.91197587213276,45.11129379272461,14325900,-0.0045464370383193,-0.004700027587391501,0.0117418192917023,-0.00016481154765127497,0.009713800742203406,45.34239501953125,45.599016952514646,0.0101658525919401
2021-01-22,45.34487798303251,45.88677590613829,45.19538951529405,45.572227478027344,19219500,0.0101658525919401,-0.0035581517741777604,0.011337092696797653,-0.001241862074722475,0.00952191508778598,45.18044586181641,45.542645645141604,-0.0008888570130984
2021-01-25,45.27013436049449,45.54730977348135,44.93066941449612,45.53173828125,19031100,-0.0008888570130984,-0.0008728602069038204,0.012906630962034834,-0.00021845314058096984,0.010188701266589249,45.14058074951172,45.53267936706543,0.008920644329476
2021-01-26,45.35423025410287,46.03316032534453,45.30440431707686,45.939727783203125,15031500,0.008920644329476,0.00214548762752748,0.009906171591724891,-0.0002936984484967599,0.010190806271747094,45.23774642944336,45.519287109375,-0.0251945290562427
2021-01-27,45.76843363490327,46.04872408606802,44.70643922950149,44.796756744384766,29910300,-0.0251945290562427,0.00566555919934656,0.008051276161398401,0.0001492457716231501,0.01051305873501836,45.49436874389649,45.52613830566406,-0.0006257491987496
2021-01-28,44.98984992773756,45.55043445938924,44.731360963344,44.76873397827149,22301700,-0.0006257491987496,-0.0023086652372488604,0.014252168512060319,-0.00350434641232018,0.012375042289601469,45.39034881591797,45.36637191772461,-0.0229392997025333
2021-01-29,44.59121641637803,44.7687364651011,43.70985688922016,43.75345993041992,32509200,-0.0229392997025333,-0.0015245276693349205,0.014206050245551686,-0.0025413397217563397,0.012164178764256878,45.32183685302734,45.25114135742187,-0.0087221072168053
2021-02-01,43.8842519547087,44.06488341040076,43.34858404632698,43.373497009277344,25945200,-0.0087221072168053,-0.008145558128229601,0.015082976357545845,-0.00450920916756671,0.013778161190033522,44.95808334350586,45.04933204650879,0.0107131128590854
2021-02-02,43.5261115822718,44.2704391103613,43.42645257690197,43.84066009521485,27002400,0.0107131128590854,-0.009712208168970981,0.014537756354021448,-0.00378336027072175,0.013289205124879433,44.52643508911133,44.88209075927735,0.0030497540279448
2021-02-03,43.80639243332762,44.23928636523747,43.79705096292144,43.97456741333008,14966700,0.0030497540279448,-0.0093537144630491,0.0151224452174567,-0.0018440776318512694,0.013896410576089042,44.106621551513676,44.80049514770508,0.0093752517397369
2021-02-04,44.158317712947145,44.59121168236622,43.99325773014016,44.38877868652344,17346300,0.0093752517397369,-0.0037048578462115997,0.012826925933978835,-0.0030067615417302294,0.012804038986676888,43.94218368530274,44.66626625061035,0.0127576317954978
2021-02-05,44.67841163385214,45.111305578490665,44.38877614553459,44.95870208740234,20451600,0.0127576317954978,-0.0017046576585143004,0.0141397000359479,-0.00161459266392461,0.013362688683941323,43.86619262695312,44.594014739990236,0.0046304140798904
2021-02-08,45.09884621889151,45.33865219874291,44.98984220474587,45.167362213134766,15825300,0.0046304140798904,0.00543472864109192,0.008705143282355056,-0.0013554147435688398,0.01363884669821624,44.10724105834961,44.53266220092773,0.0055008940609845
2021-02-09,45.0272132877813,45.5691111957737,45.0272132877813,45.41650772094727,15906900,0.0055008940609845,0.008105232900431058,0.004113728043864208,-0.0008034876342699598,0.013770860896856326,44.4660140991211,44.496224594116214,-0.0117257018117995
2021-02-10,45.41651888878145,45.4383168447695,44.70333439122111,44.88707733154297,18576900,-0.0117257018117995,0.007062789140810879,0.003944589066922655,-0.00114546266111911,0.01354312661047551,44.78118362426758,44.443902587890626,-0.0007635355013015
2021-02-11,44.89018698295469,45.14244946540063,44.75626999464709,44.85281753540039,12791400,-0.0007635355013015,0.004107697972862019,0.009427078736707386,0.00020142006332521007,0.011383171988904355,44.96368560791016,44.452934646606444,0.0031196671165123
2021-02-12,44.89641790494567,45.036564919360906,44.74381440776298,44.99296188354492,13423500,0.0031196671165123,0.002079940524654339,0.009095356584013172,0.0001876414330700201,0.011384367803205002,45.05649337768555,44.46134300231934,0.0082030585263102
2021-02-16,45.450762210944646,45.590905629933005,45.13621381586778,45.36355972290039,27891000,0.0082030585263102,0.0001523475888572389,0.007060310075363235,0.0027935381149745797,0.007974047248271166,45.06334533691406,44.585293197631835,0.0105171769498457
2021-02-17,45.04901714497243,45.93660650285584,45.0023026659441,45.84317398071289,25571100,0.0105171769498457,0.0008668764781411988,0.007771744058982294,0.00448605468928613,0.006994248159015841,45.10258483886719,44.78429946899414,-0.0670054712429764
2021-02-18,43.2894041287495,43.81884551247375,42.82225227281305,42.8720817565918,96927300,-0.0670054712429764,0.0018701330559134388,0.008778120304273137,0.00446646109836216,0.006975113770261056,45.18791809082031,44.984550857543944,0.0049276633266948
2021-02-19,42.9156873413957,43.420208667185065,42.87519932412374,43.0838623046875,36606000,0.0049276633266948,-0.009185820830321942,0.03261921651580356,-0.00253906142872996,0.0236955844547702,44.78491897583008,44.874302291870116,-0.004709600586841
2021-02-22,42.897003072254726,43.08386454831948,42.43296617548614,42.88143157958984,32106600,-0.004709600586841,-0.00804758106472268,0.033082588851563816,-0.0029838202700341702,0.023487939032396345,44.4311279296875,44.74381065368652,-0.0162546233326155
2021-02-23,42.700799332430826,42.78799826409866,42.06235745278058,42.19004440307617,31300200,-0.0162546233326155,-0.009613434605393342,0.032603703530664,-0.00473054350826805,0.02282743014632149,44.00882186889648,44.53608360290527,-0.0168231988793369
2021-02-24,42.31462839919138,42.40494236027856,41.43638037096488,41.486209869384766,46565700,-0.0168231988793369,-0.014504970977178483,0.03106061918039379,-0.006819047249518639,0.02283122256381267,43.37411880493164,44.238351821899414,-0.0095036454631565
2021-02-25,41.45195877403904,41.73536072782971,40.94743372531047,41.09380722045898,33324600,-0.0095036454631565,-0.019973046143015004,0.027788555733908076,-0.00905145654355078,0.022582805891017767,42.502725982666014,43.84532203674316,-0.0155044983834548
2021-02-26,40.94742056752466,41.050194551546895,40.44289568091693,40.46158218383789,42470700,-0.0155044983834548,-0.008472680987051024,0.009015024477441135,-0.00882925090868648,0.02256449332425981,42.14707107543945,43.46599502563477,0.0110991700790457
2021-03-01,40.97857467146544,41.28689314311513,40.838427643569325,40.91317367553711,34634400,0.0110991700790457,-0.012559113329080943,0.005278855156540515,-0.01030334719690181,0.02246028790745583,41.62261505126953,43.02687149047851,-0.0096375867304864
2021-03-02,40.95677240484884,41.342951913439705,40.48962040582692,40.5207633972168,29230800,-0.0096375867304864,-0.009397359195903603,0.011827735672882096,-0.009505396900648468,0.023122149029564377,41.228963470458986,42.618892669677734,-0.0195584758900253
2021-03-03,40.33078143371447,40.46469840524823,39.72348254492105,39.735939025878906,41837400,-0.0195584758900253,-0.008073951875477783,0.011223412223330568,-0.01128946142632813,0.0222768020843136,40.89510726928711,42.134613037109375,-0.0004703243932605
2021-03-04,39.82002863124409,40.35569654592138,39.327963748371786,39.71725463867188,45348000,-0.0004703243932605,-0.008621007277615462,0.011807926875412602,-0.014297026710315231,0.020999195311276628,40.54505310058594,41.52388954162598,0.0123907886275192
2021-03-05,39.49925983424673,40.40864728657505,39.47434330307043,40.21244430541992,34073700,0.0123907886275192,-0.006814343063636263,0.012319120826836031,-0.007643512025343639,0.010214373471680766,40.26974258422852,41.20840682983398,-0.0096499277766359
2021-03-08,40.27784390844209,40.43667386939217,39.80446190921872,39.826263427734375,40988400,-0.0096499277766359,-0.0012352856614414628,0.013644887578245845,-0.0068971994952612,0.011434692619698096,40.21991500854492,40.921265029907225,0.0078670856245315
2021-03-09,40.11278775415735,40.44913421488969,39.96329925024729,40.14081573486328,31988700,0.0078670856245315,-0.005385105232577783,0.01201347388601345,-0.00739123221424069,0.011436398998594789,40.002532958984375,40.61574821472168,0.0252051163991205
2021-03-10,40.13146534822955,41.43637356446295,40.01000485200551,41.16542816162109,44929200,0.0252051163991205,-0.0018841707615742023,0.012976406205221058,-0.00497906131852599,0.011893938116844398,39.926543426513675,40.41082534790039,-0.0003783402918493
2021-03-11,41.532924592639176,41.57340905206314,40.96299863634317,41.14985656738281,35489700,-0.0003783402918493,0.007068547696254956,0.013174227208709524,-0.0007762297906802499,0.014404300811302582,40.21244125366211,40.378747177124026,0.0149488152894037
2021-03-12,41.27132043904101,41.89419095222099,41.13429199125612,41.76961898803711,28437600,0.0149488152894037,0.007086944516537197,0.013161125581586127,0.00013630072645047018,0.014075267311645857,40.4989616394043,40.384352111816405,-0.0051580079853691
2021-03-15,41.96270666784339,41.96582167974381,41.364752690089176,41.554725646972656,25071900,-0.0051580079853691,0.007598549848914097,0.013465051577251707,0.0031816320937363197,0.013601690697867569,40.81039657592773,40.51515579223633,-0.0002999534943085
2021-03-16,41.36474658384213,41.81943845975035,41.36474658384213,41.54226303100586,19881000,-0.0002999534943085,0.008496933807167458,0.012108001224503088,0.00155591428729484,0.013521532266896504,41.15608901977539,40.579310989379884,-0.0083561694902742
2021-03-17,41.26509116605976,41.46440914643507,41.10314263393986,41.19657516479492,24156300,-0.0083561694902742,0.006863525983399457,0.012748168363320276,0.0024896776109126304,0.012973978890862433,41.436378479003906,40.68146095275879,-0.013143064895474
2021-03-18,41.018315364771645,41.2653750576227,40.63365153652146,40.658668518066406,29815500,-0.013143064895474,0.0001512688055205165,0.008944501043959855,0.0036099082508877396,0.011224374835443853,41.44260787963867,40.82752456665039,0.0132189919111297
2021-03-19,40.69619975154713,41.43738244881101,40.624269662555605,41.199703216552734,57703500,0.0132189919111297,-0.0024016761152044234,0.010769024788922407,0.0023426342006663894,0.012391006100517727,41.34437026977539,40.92166595458984,0.0047706191999229
2021-03-22,40.96827557430678,41.42174144536956,40.96514755704351,41.39672088623047,24654000,0.0047706191999229,-0.0027476407908592236,0.010077882211075568,0.0024254545290274395,0.012468156984181664,41.230387115478514,41.020391845703124,0.0117910812793225
2021-03-23,41.19032079994903,42.000305600776805,41.165303816068885,41.88772201538086,29154900,0.0117910812793225,-0.0007619153538008235,0.010455305772202161,0.0038675092266833204,0.011728333069182684,41.19878616333008,41.17743759155273,-0.0062161096345612
2021-03-24,42.040963391727146,42.040963391727146,41.6093864122268,41.628150939941406,23547300,-0.0062161096345612,0.0016562916009253761,0.011888853671539619,0.00425990879216242,0.011940736892189304,41.26787796020508,41.352128219604495,0.0067385304010961
2021-03-25,41.6750595256237,42.07223545847748,41.55309546669339,41.909610748291016,28125900,0.0067385304010961,0.0020843035720679763,0.011469401895539525,0.0011177861887942497,0.009749909820602459,41.354193115234374,41.398400497436526,0.0083226390151162
2021-03-26,41.9064776165468,42.28175734758658,41.72508841669787,42.259864807128906,28653600,0.0083226390151162,0.006060622631381997,0.0076961391292656636,0.0018294732580887894,0.009887343536039473,41.6043815612793,41.47437591552735,0.0113321950856422
2021-03-29,42.21921761668313,42.84781313884939,42.09412554734225,42.741485595703125,30146400,0.0113321950856422,0.005081352052179296,0.006819124632726744,0.0011668556306600397,0.009101217896577042,41.81641387939453,41.523400497436526,-0.0068280704053931
2021-03-30,42.63515146983509,43.02919933422552,42.36619924493966,42.45063781738281,27230100,-0.0068280704053931,0.006393667229323156,0.00735471738290045,0.0028158759377611697,0.009319197936101207,42.085366821289064,41.64207649230957,0.0006628716111155
2021-03-31,42.39121987860285,42.80090067230896,42.2067062258277,42.47878646850586,24546000,0.0006628716111155,0.0026698368923800367,0.00855446048695949,0.0021630642466527092,0.009779017949612012,42.197949981689455,41.732913970947266,-0.0015470547040466
2021-04-01,42.51319178951165,42.81029264670082,42.32242564577637,42.41312026977539,25595100,-0.0015470547040466,0.004045633141515377,0.007216629480870425,0.0030649683567916795,0.009092883162257957,42.36807708740234,41.86113510131836,0.0277057465630537
2021-04-05,42.7571268298498,43.83293592412245,42.59450569014695,43.604637145996094,40043100,0.0277057465630537,0.0023885161204868365,0.007392821549263168,0.00422456937593442,0.007372986635862426,42.46877899169922,42.03658027648926,0.0047937988976415
2021-04-06,43.504561493370815,44.07999508970962,43.32004780987859,43.81417083740234,31044600,0.0047937988976415,0.006265137630074337,0.013685965557346393,0.00567324484112682,0.010212888516805135,42.73773345947266,42.27707366943359,-0.0021440179532197
2021-04-07,43.876701726298826,44.01743384843572,43.67342358497511,43.720333099365234,20361600,-0.0021440179532197,0.004957458392474197,0.01338994262882375,0.005675562810898679,0.010212663517525283,42.9522705078125,42.51881866455078,-0.0006436051325143
2021-04-08,43.92362673754225,44.1331609862978,43.67656701141504,43.69220352172852,19095600,-0.0006436051325143,0.0058942688829088765,0.012493062696762093,0.00428205288764446,0.010236177906635228,43.20620956420898,42.70207977294922,0.0005008502688117
2021-04-09,43.6671791488226,43.81103932591925,43.37946595256425,43.71409225463867,20676600,0.0005008502688117,0.005632973534182917,0.01264260025776742,0.004839303337849149,0.009740861547413795,43.448892974853514,42.90848503112793,0.0001427548637025
2021-04-12,43.80477165685406,43.901718702386944,43.57647653944223,43.720333099365234,18723000,0.0001427548637025,0.006042554528754576,0.012382330817180818,0.00421553532462071,0.009805234993071378,43.70908737182617,43.0889331817627,-0.0030802061405397
2021-04-13,43.72034519702082,43.782894812482,43.42950397994484,43.58587265014648,17397900,-0.0030802061405397,0.0005299561888843358,0.002591259855434729,0.0033975469094793395,0.009765653467976788,43.7322265625,43.23498001098633,-0.0003589897536516
2021-04-14,43.507682545887626,43.614013661374685,43.28876785921659,43.57022857666016,21924600,-0.0003589897536516,-0.001044844818751904,0.0015257323557115725,0.00195630678686115,0.009525071016921403,43.68656692504883,43.31941871643066,0.0060112226931938
2021-04-15,43.59524849565423,43.9298747659235,43.5327024658009,43.83292770385742,21710400,0.0060112226931938,-0.0006878391788382842,0.0014085797227347504,0.0026032148520353,0.009071035809183507,43.65654602050781,43.4313777923584,0.0032054982771673
2021-04-16,44.06122611101641,44.08311865466715,43.69219878130774,43.97365951538086,26488500,0.0032054982771673,0.0006431263863033358,0.0033149100281038542,0.0031380499602431298,0.009101540257234262,43.68469085693359,43.56679191589355,-0.0064211302086841
2021-04-19,43.87358918874556,43.96115579388172,43.660930501101554,43.69220352172852,19281000,-0.0064211302086841,0.001184055987974456,0.003501321072872168,0.00361330525836452,0.008952578666772093,43.73660430908203,43.7228458404541,0.007700475308641
2021-04-20,43.60150407818662,44.33643429753802,43.41386597517,44.02995300292969,24452100,0.007700475308641,-0.00012872102650286418,0.0049288596203150995,0.0002006175811907398,0.0037285352853338666,43.730978393554686,43.73160247802734,0.0029076947862302
2021-04-21,44.02368888151925,44.314533614119725,43.9486343698923,44.158164978027344,17335200,0.0029076947862302,0.0020274152633332756,0.00562394570122254,0.0004912852222906897,0.004208766682852383,43.819794464111325,43.75318069458008,-0.0108947573922661
2021-04-22,44.12064103535181,44.23635261320744,43.601497575073104,43.679683685302734,19705200,-0.0108947573922661,0.0026807521713096355,0.005464905730154876,0.0009964564962356797,0.004160204123061556,43.937381744384766,43.79696388244629,0.0016455794025927
